customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,postcode
285,Julee,Janovsky,Female,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,2023
286,Kiley,Canaan,Male,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,2766
287,Hannie,Wodham,Female,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,3810
288,Ebenezer,Seedman,Male,1985-09-08,,Manufacturing,High Net Worth,N,No,4151
289,Modestia,Lithgow,Female,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,2830
290,Giorgio,Kevane,U,,Senior Sales Associate,IT,Mass Customer,N,No,3030
291,Aime,Burston,Female,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,No,4812
292,Gelya,Gerant,Female,1961-11-24,VP Product Management,,Affluent Customer,N,Yes,2141
293,Virgilio,Willcocks,Male,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,3810
294,Magnum,Slowan,Male,1959-04-01,Recruiting Manager,,High Net Worth,N,No,3029
295,Lena,Chape,Female,1964-12-26,Database Administrator II,,Mass Customer,N,Yes,2173
296,Marshal,Rathbone,Male,1972-06-19,,Health,High Net Worth,N,Yes,3199
297,Cecile,MacLise,Female,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,No,2320
298,Maurise,Lenglet,Male,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,4506
299,Corabelle,Hartnell,Female,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,2516
300,Malachi,Hadcroft,Male,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,2035
301,Hildy,Bilbrook,Female,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,2747
302,Laurice,Colgrave,Female,1977-03-27,,Health,Mass Customer,N,No,3030
303,Shane,Smetoun,Female,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,3152
304,Paddy,Mumbray,Male,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Yes,3340
305,Cris,Chellam,Female,1974-03-17,Financial Analyst,Financial Services,Mass Customer,N,No,3182
306,Ruy,Adanet,Male,1973-08-02,Registered Nurse,Health,High Net Worth,N,No,2450
307,Ruben,Handlin,Male,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2227
308,Iver,Dobsons,Male,1983-03-09,Database Administrator I,IT,High Net Worth,N,No,2216
309,Maurizia,Ligerton,Female,1974-10-02,Clinical Specialist,Health,Mass Customer,N,Yes,3796
310,Myranda,Clowser,Female,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,3064
311,Jaimie,Halms,Female,1957-08-16,Internal Auditor,Health,High Net Worth,N,No,3197
312,Garek,Prattin,Male,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,3064
313,Theo,McKune,Male,1987-12-22,Operator,Manufacturing,Mass Customer,N,Yes,2232
314,Catie,Advani,Female,1962-08-25,Marketing Assistant,Retail,High Net Worth,N,Yes,2365
315,Lisa,Odlin,Female,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,2747
316,Genni,Larway,Female,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,4701
317,Elicia,Dahler,Female,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,4503
318,Libbie,Castelin,Female,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,4350
319,Madelle,Matteris,Female,1971-10-11,,Retail,Mass Customer,N,Yes,4210
320,Aldous,Cubin,Male,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,2223
321,Christean,Finnes,Female,1973-09-15,Marketing Manager,,Mass Customer,N,No,4122
322,De,Denington,Female,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,2515
323,Celka,Goodrich,Female,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,4214
324,Franz,Lyptrit,Male,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,3437
325,Anthia,Ghilardini,Female,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,3338
326,Guenna,Spensly,Female,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,2203
327,Cris,Richfield,Female,1968-07-24,Design Engineer,Health,Mass Customer,N,No,2088
328,Bernice,Kings,Female,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,4226
329,Garvy,Berthel,Male,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,4213
330,Port,Pancost,Male,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,3356
331,Ford,Groucock,Male,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3223
332,Liza,Trouel,Female,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,3032
333,Debbi,Doohey,Female,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,3105
334,Fredi,Iannuzzelli,Female,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3101
335,Debee,Martynov,Female,1983-04-19,Senior Editor,,Affluent Customer,N,No,2763
336,Georgiana,Wallington,Female,1980-01-06,,Manufacturing,High Net Worth,N,No,2089
337,Shaylah,Urquhart,Female,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,2759
338,Hilliary,Littrell,Female,1958-03-14,,Health,Mass Customer,N,No,2040
339,Nanny,Casero,Female,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,2126
340,Joshuah,Purvey,Male,1973-07-31,,Argiculture,Mass Customer,N,Yes,2147
341,Jeremiah,Wasling,Male,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,2251
342,Winslow,Hammant,Male,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2155
343,Nicole,Johananoff,Female,1957-08-14,Recruiter,Property,Affluent Customer,N,No,2153
344,Carlene,Eyckelbeck,Female,1973-07-18,,,High Net Worth,N,Yes,2768
345,Tish,Oleksiak,Female,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,3127
346,Timmie,Eisikowitz,Male,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3087
347,Berkly,Grishinov,Male,1965-06-06,Marketing Manager,Financial Services,Mass Customer,N,No,3131
348,Gan,Devoy,Male,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,4350
349,Vinnie,Usherwood,Female,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,3134
350,Carmela,Jesper,Female,1977-12-09,Clinical Specialist,Health,Mass Customer,N,Yes,2830
351,Dev,Hafner,Male,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2193
352,Orrin,Finding,Male,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4055
353,Antonia,Cardis,Female,1980-10-09,Information Systems Manager,,Mass Customer,N,No,3199
354,Mavra,Donavan,Female,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,2170
355,Stacy,Gullane,Female,1979-06-01,Database Administrator II,Retail,Mass Customer,N,Yes,2322
356,Nichole,,Female,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,2530
357,Betta,Shrimpton,Female,1969-01-25,Director of Sales,,Affluent Customer,N,No,2075
358,Kippie,Crimpe,Female,1985-12-27,Accounting Assistant IV,,Mass Customer,N,No,2340
359,Dulcine,Gauson,Female,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,2066
360,Atalanta,Starbucke,Female,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,4217
361,Stephana,Minero,Female,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,4020
362,Jamima,Pirolini,Female,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,2096
363,Sabrina,Caddy,Female,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,2179
364,Leontyne,Simpkiss,Female,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,No,4127
365,Romona,Capitano,Female,1976-06-27,VP Quality Control,Property,High Net Worth,N,No,3130
366,Constance,Ucchino,Female,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,4570
367,Katrinka,Sturrock,Female,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,3215
368,Lacee,Roan,Female,1986-11-26,,Financial Services,High Net Worth,N,No,3101
369,Alic,Trenear,Male,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,3931
370,Trstram,Bondesen,Male,1998-07-27,,Telecommunications,Affluent Customer,N,Yes,3165
371,Pernell,Favelle,Male,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,2166
372,Moina,Thumim,Female,1987-08-13,Graphic Designer,Property,Affluent Customer,N,Yes,3936
373,Eva,Colenutt,Female,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,2265
374,Valdemar,MacCoughen,Male,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2203
375,Salvidor,Renzo,Male,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,3034
376,Marena,Brunotti,Female,1966-10-24,Financial Advisor,Financial Services,Mass Customer,N,Yes,4670
377,Levy,Bonavia,Male,1999-05-19,Staff Scientist,Argiculture,Mass Customer,N,No,2062
378,Raquela,Yuille,Female,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,2162
379,Bert,Ainslie,Male,1980-03-13,,Manufacturing,High Net Worth,N,Yes,4170
380,Teriann,Birdsey,Female,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,3033
381,Leesa,Castleman,Female,1996-11-30,Sales Associate,,Affluent Customer,N,No,2170
382,Issiah,Fardell,Male,1985-08-14,Research Nurse,Health,Mass Customer,N,Yes,2749
383,Barclay,Shalders,Male,1978-07-15,Nurse Practicioner,,Affluent Customer,N,No,2144
384,Friederike,Bestar,Female,1976-08-06,,Financial Services,Affluent Customer,N,No,3805
385,Kendall,Humes,Male,1966-12-07,Project Manager,Health,High Net Worth,N,No,2047
386,Ethelyn,Pincott,Female,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,2100
387,Spike,Thieme,Male,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,2642
388,Carlye,Bartle,Female,1966-05-25,,Financial Services,Mass Customer,N,Yes,3228
389,Dorene,Scrivner,Female,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,2145
390,Royall,Slimings,Male,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,2287
391,Duffie,Woodier,Male,1970-03-25,,Argiculture,Mass Customer,N,No,3444
392,Brandyn,Morrid,Male,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,2076
393,Cesaro,Isbell,Male,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,4124
394,Roanne,Cowthard,Female,1977-06-06,Legal Assistant,Health,High Net Worth,N,Yes,3191
395,Penn,Burkinshaw,Male,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,4305
396,Peria,Iscowitz,Female,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,3195
397,Nerissa,Foote,Female,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,2579
398,Randee,Douberday,Female,1969-01-18,,Retail,Affluent Customer,N,No,2835
399,Nickie,Neissen,Male,1976-07-18,Engineer III,Manufacturing,Affluent Customer,N,Yes,3337
400,Sibeal,Fellow,Female,1962-05-19,Financial Analyst,Financial Services,Mass Customer,N,No,2536
401,Halette,Helling,Female,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,2770
402,Berne,Donegan,Male,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,2646
403,Easter,Laffoley-Lane,Female,1975-10-17,Graphic Designer,,Mass Customer,N,Yes,2756
404,Sinclair,Sustins,Male,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,3133
405,Vivien,Urion,Female,1971-09-28,,Manufacturing,High Net Worth,N,Yes,2066
406,Rhona,Spilsburie,Female,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,2750
407,Chryste,Acum,Female,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,2750
408,Kurtis,Baistow,Male,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,4558
409,Tatiania,O'Kane,Female,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,2211
410,Alicia,Townend,Female,1990-04-09,Structural Engineer,,Mass Customer,N,Yes,2570
411,Cathyleen,Bern,Female,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,No,2170
412,Evanne,Feechum,Female,1960-04-23,,IT,High Net Worth,N,No,4552
413,Simone,Denys,Male,1957-12-22,VP Quality Control,,High Net Worth,N,Yes,3082
414,Thorin,Grimoldby,Male,1976-07-16,Social Worker,Health,High Net Worth,N,No,2360
415,Conchita,Jeans,Female,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,4223
416,Dory,Barnsdall,Female,1997-06-23,Software Consultant,,Mass Customer,N,Yes,3183
417,Fernandina,Brambley,Female,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,2330
418,Jere,Ding,Female,1958-12-22,,,Mass Customer,N,No,2031
419,Chrissie,Bernardini,Female,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,4370
420,Clem,Leek,Male,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,3150
421,Tish,Netti,Female,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2549
422,Vito,Norker,Male,2002-01-06,,Manufacturing,Affluent Customer,N,No,3040
423,Orville,Akerman,Male,1956-11-08,Senior Quality Engineer,,Mass Customer,N,No,2065
424,Dennie,Eunson,Male,1978-01-25,Research Nurse,Health,High Net Worth,N,No,2065
425,Michaeline,Bordman,Female,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,2340
426,Emlyn,Anstice,Female,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4209
427,Giusto,Torbett,Male,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,4173
428,Freida,Everil,Female,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,2065
429,Berny,Bold,Female,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,3204
430,Janice,Himsworth,Female,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,2210
431,Gale,Done,Male,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,2068
432,Amby,Pentin,Male,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,2085
433,Reinhard,Jubert,Male,1964-03-12,Statistician II,Property,Affluent Customer,N,No,3064
434,Raff,Waadenburg,Male,1995-12-01,,Financial Services,Mass Customer,N,Yes,3074
435,Jerome,Muggeridge,Male,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,3806
436,Erwin,Pendre,Male,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,2259
437,Sayres,Duthie,Male,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,2260
438,Ebenezer,Bottelstone,Male,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,4074
439,Lida,Wych,Female,1974-07-08,GIS Technical Architect,,Affluent Customer,N,No,4215
440,Sheena,O'Duggan,Female,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,2160
441,Felicle,Beneze,Female,1974-03-08,Analyst Programmer,IT,Mass Customer,N,No,3008
442,Linc,Vedyasov,Male,2001-10-06,,Financial Services,Mass Customer,N,No,2217
443,Lauree,Leason,Female,1972-03-26,,Argiculture,High Net Worth,N,Yes,2213
444,Britteny,Falconer-Taylor,Female,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,Yes,2748
445,Timothy,Wenham,Male,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,2567
446,Marilee,Oosthout de Vree,Female,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,2096
447,Brittany,Peasey,Female,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,Yes,3192
448,Robin,Crack,Female,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3015
449,Shana,Fortesquieu,Female,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,2170
450,Myrlene,Rothwell,Female,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,4221
451,Marlow,Flowerdew,U,,Quality Control Specialist,IT,High Net Worth,N,No,2233
452,Natalee,Bamford,Female,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,2145
453,Cornelius,Yarmouth,U,,Assistant Professor,IT,High Net Worth,N,No,2759
454,Eugenie,Domenc,U,,Research Nurse,Health,Affluent Customer,N,Yes,3121
455,Mile,Dionisii,Male,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,4870
456,Randolph,Redihalgh,Male,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,3337
457,Querida,Danilchev,Female,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,2118
458,Osborn,Pentony,Male,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,2259
459,Bel,Cheeke,Female,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,2760
460,Illa,,Female,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,3150
461,Jsandye,Melendez,Female,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,2770
462,Melany,Thorrington,Female,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,2763
463,Allis,Blanche,Female,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2050
464,Karel,Dimelow,Female,1958-03-23,,,Mass Customer,N,Yes,3058
465,Alina,Wilsey,Female,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,2074
466,Jarad,Bauser,Male,1991-01-27,,Manufacturing,Affluent Customer,N,Yes,2120
467,Welbie,Rockliffe,Male,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,3812
468,Valeria,Ladyman,Female,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,Yes,2147
469,Levi,Cartmell,Male,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3111
470,Darbee,Klimowicz,Male,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,2567
471,Libby,Wardesworth,Female,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,No,3012
472,Kippy,Jessel,Female,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,Yes,4217
473,Benji,O'Shirine,Male,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,2197
474,Consolata,Clacson,Female,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,2142
475,Vernor,,Male,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,2340
476,Kane,Jahnel,Male,1989-04-21,Computer Systems Analyst IV,,Mass Customer,N,No,2320
477,Cheri,Hazeman,Female,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,2155
478,Darcey,Harberer,Female,1961-01-21,Chief Design Engineer,,Affluent Customer,N,Yes,2046
479,Blythe,Keighley,Female,1994-08-04,,IT,Mass Customer,N,Yes,3162
480,Darelle,Ive,U,,Registered Nurse,Health,Mass Customer,N,Yes,2037
481,Marcella,Manzell,Female,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,No,2428
482,Gar,Wallis,Male,1962-12-19,,Health,Mass Customer,N,No,3141
483,Bertrand,Penkethman,Male,1973-05-02,Sales Representative,Retail,Affluent Customer,N,No,3178
484,Mason,Kohrsen,Male,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,No,3564
485,Ulrika,Steagall,Female,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,No,3550
486,Prudi,Edon,Female,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Yes,3070
487,Elayne,Braiden,Female,1979-09-19,Food Chemist,Health,Mass Customer,N,No,3775
488,Domini,Ghelerdini,Female,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,3004
489,Tresa,Reeks,Female,1971-05-31,Senior Editor,Retail,Mass Customer,N,Yes,4226
490,Lida,Boynton,Female,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,No,2026
491,Andrea,Funcheon,Male,1976-02-20,Speech Pathologist,Property,Affluent Customer,N,Yes,3185
492,Pail,Ashplant,Male,1976-04-28,Environmental Tech,Financial Services,Mass Customer,N,No,2015
493,Tommie,Banbridge,Female,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,3012
494,Gaby,,Male,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,No,2447
495,Lucius,Prescott,Male,1959-02-21,VP Accounting,Financial Services,Mass Customer,N,Yes,3143
496,Korry,Cosgrove,Female,1976-01-28,Engineer II,Financial Services,Affluent Customer,N,Yes,3910
497,Allissa,Brinklow,Female,1974-01-09,,Property,Mass Customer,N,Yes,3621
498,Emmalee,Sketcher,Female,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,4702
499,Dalli,Baggally,Male,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,2133
500,Lazar,Crathern,Male,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,3075
501,Henrieta,MacClancey,Female,1977-06-10,Environmental Specialist,,High Net Worth,N,No,2069
502,Rica,Raveau,Female,1970-12-24,Teacher,Manufacturing,Mass Customer,N,No,3911
503,Burr,Gerb,Male,1989-07-19,Dental Hygienist,Health,Affluent Customer,N,Yes,2250
504,Vinny,Hegley,Male,1995-04-25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,2487
505,Wylma,Elsy,Female,1966-12-01,,,High Net Worth,N,Yes,4123
506,Brett,Scrancher,Female,1985-02-14,Health Coach II,Retail,Mass Customer,N,No,2151
507,Gwen,Jakubczyk,Female,1971-07-05,,Health,Mass Customer,N,No,2428
